frame_id,timestamp,tracking_state,error_px,latency_ms,atmosphere,gaussian_std,sp_density,platform_offset,jitter_offset
159,5.333333333333324,LOCKED,12.783905872854605,10.724544525146484,Fog,12.0,0.04,"(3.2538931446063133, 7.308363661140847)","(-2.4374823051445764, 5.386295120584085)"
160,5.366666666666657,LOCKED,21.935109892403254,10.349750518798828,Fog,12.0,0.04,"(3.5570814334793335, 7.165694081915346)","(4.996176234458135, -0.22907486039905756)"
161,5.399999999999991,LOCKED,19.7409840282521,11.150360107421875,Fog,12.0,0.04,"(3.854029392813638, 7.010453440350955)","(-2.0596655399437345, 0.4252174779600377)"
162,5.433333333333324,LOCKED,18.23137549041776,12.134552001953125,Fog,12.0,0.04,"(4.14421607498496, 6.8429140812841025)","(4.182725865283494, 1.8310480867212249)"
163,5.466666666666657,LOCKED,19.592692833434608,10.505914688110352,Fog,12.0,0.04,"(4.427132393946668, 6.663369925680852)","(3.652701935364929, 0.39266731278888223)"
164,5.49999999999999,LOCKED,22.83419559625413,10.546684265136719,Fog,12.0,0.04,"(4.7022820183397025, 6.472135954999639)","(1.5950115512114493, -2.5421326298104594)"
165,5.5333333333333234,LOCKED,22.04313903043964,10.540246963500977,Fog,12.0,0.04,"(4.969182242226403, 6.269547658606781)","(2.8187179477234885, -3.57114488249138)"
166,5.566666666666657,LOCKED,14.01492533109002,10.247230529785156,Fog,12.0,0.04,"(5.2273648319207675, 6.055960445214117)","(2.337577545821979, 4.32862881991073)"
167,5.59999999999999,LOCKED,19.24620611078701,9.92727279663086,Fog,12.0,0.04,"(5.476376847429431, 5.831749019371365)","(-4.414765952381472, 1.3725568865030375)"
168,5.633333333333323,LOCKED,18.066240394123096,10.09821891784668,Fog,12.0,0.04,"(5.715781437062352, 5.597306724107)","(-4.858851021240785, 2.708587539257122)"
169,5.666666666666656,LOCKED,15.55259165057411,11.219501495361328,Fog,12.0,0.04,"(5.945158603819083, 5.353044850870945)","(-4.986081374117758, 5.231277872407512)"
170,5.6999999999999895,LOCKED,16.421856746274656,9.769439697265625,Fog,12.0,0.04,"(6.1641059422062465, 5.0993919179896)","(-4.351104839546374, 5.506562950908965)"
171,5.733333333333323,LOCKED,21.496782670690273,10.159015655517578,Fog,12.0,0.04,"(6.372239344193506, 4.836792918899083)","(3.61061011302116, 1.1241840535962488)"
172,5.766666666666656,LOCKED,19.181413774211062,10.066509246826172,Fog,12.0,0.04,"(6.569193673069568, 4.565708541475545)","(3.3914892555545624, 3.54137806779703)"
173,5.799999999999989,LOCKED,25.75933800809448,9.870529174804688,Fog,12.0,0.04,"(6.754623404016061, 4.286614359832067)","(5.352324753807963, -2.9593997539297536)"
174,5.833333333333322,LOCKED,25.17482545390256,14.704704284667969,Fog,12.0,0.04,"(6.928203230275454, 4.000000000000096)","(1.0809107442997101, -4.859409629227185)"
175,5.866666666666656,LOCKED,21.69663485598468,10.77413558959961,Fog,12.0,0.04,"(7.089628633849666, 3.706368280958992)","(1.3939884002894551, -3.9445043508865343)"
176,5.899999999999989,LOCKED,16.618815190913985,10.839462280273438,Fog,12.0,0.04,"(7.238616419728106, 3.4062343325206874)","(0.7794073376693023, 0.8691661684061964)"
177,5.933333333333322,LOCKED,18.664517828914253,13.809919357299805,Fog,12.0,0.04,"(7.374905212707959, 3.100124691616932)","(-0.408178164225272, 0.2715813061574739)"
178,5.966666666666655,LOCKED,14.250530643984208,11.985063552856445,Fog,12.0,0.04,"(7.498255915935092, 2.788576378574631)","(3.1670806800790547, 3.5909365981448005)"
179,5.9999999999999885,LOCKED,18.473333175339775,13.2904052734375,Fog,12.0,0.04,"(7.608452130361193, 2.4721359549996897)","(-0.09416141309485049, 1.1951212982713475)"
180,6.033333333333322,LOCKED,23.677297774306954,12.175321578979492,Fog,12.0,0.04,"(7.705300534381232, 2.1513585649222438)","(5.174834828281222, -4.563196937986526)"
181,6.066666666666655,LOCKED,24.60248698577757,11.960506439208984,Fog,12.0,0.04,"(7.788631222985254, 1.826806960885365)","(-4.594757209198674, -4.947491857070779)"
182,6.099999999999988,LOCKED,17.40484800994827,14.406681060791016,Fog,12.0,0.04,"(7.858298005829487, 1.4990505166859167)","(1.8943594204863334, -0.9767003905154468)"
183,6.133333333333321,LOCKED,13.96116631245844,13.897180557250977,Fog,12.0,0.04,"(7.914178663703889, 1.1686642284994129)","(3.291856993702119, 2.054776959703112)"
184,6.1666666666666545,LOCKED,13.52644143507907,14.16921615600586,Fog,12.0,0.04,"(7.956175162946173, 0.836227706141355)","(-1.996346900061142, 4.780398568338429)"
185,6.199999999999988,LOCKED,21.54844148634067,14.31894302368164,Fog,12.0,0.04,"(7.9842138274261645, 0.5023241562346342)","(3.1503857648478277, -2.7535807090778914)"
186,6.233333333333321,LOCKED,20.788464701070428,15.635013580322266,Fog,12.0,0.04,"(7.998245467798761, 0.16753935906698267)","(-1.6296957867353523, -2.2267202375488453)"
187,6.266666666666654,LOCKED,23.271494580159427,14.59956169128418,Fog,12.0,0.04,"(7.998245467798767, -0.16753935906672915)","(-4.108660216500004, -4.226599529493701)"
188,6.299999999999987,LOCKED,16.23776461893887,15.741825103759766,Fog,12.0,0.04,"(7.9842138274261805, -0.5023241562343812)","(5.233529560508929, -0.7451515536149609)"
189,6.333333333333321,LOCKED,13.59382885888576,12.330055236816406,Fog,12.0,0.04,"(7.9561751629462005, -0.8362277061410958)","(-1.4001621266710824, 2.7562285041285346)"
190,6.366666666666654,LOCKED,11.778641560940212,10.904788970947266,Fog,12.0,0.04,"(7.914178663703926, -1.168664228499162)","(0.6359167830347996, 5.233679842061546)"
191,6.399999999999987,LOCKED,18.609961502242083,10.04791259765625,Fog,12.0,0.04,"(7.8582980058295355, -1.4990505166856605)","(3.3636179269127062, -0.24756523050551582)"
192,6.43333333333332,LOCKED,14.129295739125824,9.848356246948242,Fog,12.0,0.04,"(7.7886312229853125, -1.826806960885118)","(-1.4836863182300855, 5.839578539091864)"
193,6.4666666666666535,LOCKED,12.714266868249176,10.566234588623047,Fog,12.0,0.04,"(7.705300534381302, -2.151358564921993)","(2.6131228320437216, 5.414335920046094)"
194,6.499999999999987,LOCKED,16.945990257988214,10.616302490234375,Fog,12.0,0.04,"(7.608452130361269, -2.4721359549994553)","(-4.578257073395504, 4.206404150289391)"
195,6.53333333333332,LOCKED,23.870408694780437,10.482311248779297,Fog,12.0,0.04,"(7.49825591593518, -2.788576378574393)","(1.6448866078944908, -4.536939859978649)"
196,6.566666666666653,LOCKED,15.102730450122921,10.483264923095703,Fog,12.0,0.04,"(7.37490521270806, -3.100124691616691)","(1.0590959996306477, 2.2331563812653847)"
197,6.599999999999986,LOCKED,21.154454899088936,10.88261604309082,Fog,12.0,0.04,"(7.238616419728214, -3.406234332520458)","(-5.852367769336766, -0.5481844578990414)"
198,6.6333333333333195,LOCKED,17.730884469264513,9.87696647644043,Fog,12.0,0.04,"(7.089628633849784, -3.7063682809587672)","(3.9047941343558534, -2.4556916958709216)"
199,6.666666666666653,LOCKED,15.107287234373752,10.091304779052734,Fog,12.0,0.04,"(6.928203230275584, -3.9999999999998703)","(-0.49742301841738623, -0.6922304751852817)"
200,6.699999999999986,LOCKED,12.530453024698312,9.736776351928711,Fog,12.0,0.04,"(6.754623404016197, -4.286614359831853)","(-2.376871302690101, 5.021302746186651)"
201,6.733333333333319,LOCKED,19.12173528067079,10.312557220458984,Fog,12.0,0.04,"(6.569193673069717, -4.565708541475331)","(3.3755284251781905, -4.672939068046674)"
202,6.766666666666652,LOCKED,8.018548265343119,10.089874267578125,Fog,12.0,0.04,"(6.372239344193655, -4.836792918898887)","(5.964415894050877, 4.550400291692943)"
203,6.799999999999986,LOCKED,15.118272050917065,10.5133056640625,Fog,12.0,0.04,"(6.164105942206408, -5.099391917989404)","(-2.5930987456315324, 4.042758955931259)"
204,6.833333333333319,LOCKED,15.682107588481761,9.775400161743164,Fog,12.0,0.04,"(5.945158603819257, -5.353044850870751)","(-4.722965617543405, 5.989256765690865)"
205,6.866666666666652,LOCKED,14.220732331078038,11.560440063476562,Fog,12.0,0.04,"(5.71578143706253, -5.597306724106819)","(1.9882168332784431, 1.8015001867055638)"
206,6.899999999999985,LOCKED,15.791628295274371,12.362241744995117,Fog,12.0,0.04,"(5.476376847429621, -5.831749019371187)","(-4.914711276190407, 4.764400786759502)"
207,6.9333333333333185,LOCKED,22.01971942067259,10.888814926147461,Fog,12.0,0.04,"(5.227364831920954, -6.055960445213956)","(-5.652005961546367, -3.1100633035062355)"
208,6.966666666666652,LOCKED,13.406543749175766,10.78653335571289,Fog,12.0,0.04,"(4.969182242226602, -6.269547658606624)","(-4.28373749800038, 3.3212152883066217)"
209,6.999999999999985,LOCKED,12.608058240207967,10.105609893798828,Fog,12.0,0.04,"(4.702282018339914, -6.472135954999486)","(-3.6215492734452255, 4.927658725570623)"
210,7.033333333333318,LOCKED,18.889788599352904,9.957313537597656,Fog,12.0,0.04,"(4.427132393946879, -6.663369925680712)","(1.8752284719298817, -5.566047474063645)"
211,7.066666666666651,LOCKED,20.80616302265452,11.415243148803711,Fog,12.0,0.04,"(4.144216074985177, -6.842914081283971)","(-5.9348419904555945, -5.380104995827213)"
212,7.0999999999999845,LOCKED,6.257235260760193,10.130167007446289,Fog,12.0,0.04,"(3.8540293928138665, -7.01045344035083)","(1.2711021317727322, 3.6177817303129842)"
213,7.133333333333318,LOCKED,12.274533423107442,9.607791900634766,Fog,12.0,0.04,"(3.557081433479561, -7.165694081915233)","(-3.1373661524713383, 4.192906115076875)"
214,7.166666666666651,LOCKED,13.733288500137656,9.979009628295898,Fog,12.0,0.04,"(3.2538931446065513, -7.30836366114074)","(-5.313216718160875, 3.611566243700114)"
215,7.199999999999984,LOCKED,7.786419138270426,10.31041145324707,Fog,12.0,0.04,"(2.944996421477569, -7.438211887105954)","(5.133545162067364, 3.265300789252567)"
216,7.233333333333317,LOCKED,9.04900569043308,9.678840637207031,Fog,12.0,0.04,"(2.63093317390882, -7.555010961899795)","(2.377449407743647, 4.055762623864597)"
217,7.266666666666651,LOCKED,20.769396556641336,9.771108627319336,Fog,12.0,0.04,"(2.312254375555935, -7.658555980256489)","(-5.518184405435203, -3.5786146713713354)"
218,7.299999999999984,LOCKED,14.290602788713635,9.905338287353516,Fog,12.0,0.04,"(1.9895190973189953, -7.748665289029009)","(-4.5009158483322835, 0.054371882315837894)"
219,7.333333333333317,LOCKED,8.546659899521595,9.625434875488281,Fog,12.0,0.04,"(1.6632935265422397, -7.82518080587041)","(2.9422575399461337, 1.5601421349167843)"
220,7.36666666666665,LOCKED,12.03532875751883,10.003089904785156,Fog,12.0,0.04,"(1.334149973728977, -7.887968296564012)","(4.213573197143219, -4.137444090706909)"
221,7.3999999999999835,LOCKED,12.328845569481157,10.627985000610352,Fog,12.0,0.04,"(1.0026658685146004, -7.936917610515802)","(2.815453103221939, -3.683502109573151)"
222,7.433333333333317,LOCKED,14.736531387741406,9.758472442626953,Fog,12.0,0.04,"(0.6694227466586977, -7.97194287399602)","(-2.750894984186397, 2.5188563673756477)"
223,7.46666666666665,LOCKED,5.989797931194259,10.052680969238281,Fog,12.0,0.04,"(0.33500522983376374, -7.99298264079086)","(5.762457418784182, 1.338523271724835)"
224,7.499999999999983,LOCKED,18.173096014769847,9.753704071044922,Fog,12.0,0.04,"(1.734694089003777e-13, -8.0)","(-5.345996220104453, 1.3957076391303938)"
225,7.533333333333316,LOCKED,15.675893599480652,10.469675064086914,Fog,12.0,0.04,"(-0.3350052298334171, -7.992982640790874)","(-5.491793381037995, 4.609748536401806)"
226,7.5666666666666496,LOCKED,11.535165799473926,10.421037673950195,Fog,12.0,0.04,"(-0.669422746658352, -7.971942873996049)","(2.5149394212074476, -3.9224658429299613)"
227,7.599999999999983,LOCKED,16.588104309290046,11.05642318725586,Fog,12.0,0.04,"(-1.0026658685142562, -7.936917610515845)","(-4.899347930109624, -3.7976012534361723)"
228,7.633333333333316,LOCKED,4.764064742557191,9.818792343139648,Fog,12.0,0.04,"(-1.3341499737286489, -7.887968296564068)","(5.7603261546503095, -0.49727229049812216)"
229,7.666666666666649,LOCKED,8.163010732496264,9.992837905883789,Fog,12.0,0.04,"(-1.6632935265419002, -7.825180805870482)","(3.4089713800968955, 1.6369001052933223)"
230,7.699999999999982,LOCKED,13.488355629702198,9.701967239379883,Fog,12.0,0.04,"(-1.9895190973186592, -7.748665289029095)","(0.8689577995036482, -4.258436944019404)"
231,7.733333333333316,LOCKED,7.127870698050524,9.839534759521484,Fog,12.0,0.04,"(-2.312254375555603, -7.6585559802565895)","(5.352293442697141, -2.383888409823385)"
232,7.766666666666649,LOCKED,13.360502250340877,10.378837585449219,Fog,12.0,0.04,"(-2.6309331739084922, -7.555010961899909)","(0.9362065896905065, 2.3973113350687925)"
233,7.799999999999982,LOCKED,12.538862375750956,12.11690902709961,Fog,12.0,0.04,"(-2.9449964214772595, -7.4382118871060765)","(1.7907978629437071, 5.287132916346222)"
234,7.833333333333315,LOCKED,16.903524929365183,10.689973831176758,Fog,12.0,0.04,"(-3.2538931446062342, -7.3083636611408815)","(-4.218732120959304, 0.10023286136330434)"
235,7.8666666666666485,LOCKED,12.539766711102269,10.671854019165039,Fog,12.0,0.04,"(-3.55708143347925, -7.165694081915388)","(-1.1515873111108084, -0.3099752462085821)"
236,7.899999999999982,LOCKED,16.575665262382856,13.381481170654297,Fog,12.0,0.04,"(-3.8540293928135627, -7.010453440350997)","(-4.569389685627065, -4.390864681526816)"
237,7.933333333333315,LOCKED,13.45186849770391,16.626358032226562,Fog,12.0,0.04,"(-4.14421607498488, -6.8429140812841505)","(-2.6630934506249115, -2.3435447548700243)"
238,7.966666666666648,LOCKED,11.226975557700253,20.621299743652344,Fog,12.0,0.04,"(-4.427132393946589, -6.663369925680904)","(-0.8651614358238007, 1.3318505644395398)"
239,7.999999999999981,LOCKED,8.068304722056856,32.46283531188965,Fog,12.0,0.04,"(-4.702282018339633, -6.47213595499969)","(1.615549409019156, -1.058269240973157)"
240,8.033333333333315,LOCKED,13.1689699045374,22.422313690185547,Fog,12.0,0.04,"(-4.969182242226341, -6.269547658606831)","(-1.0946026868556347, -3.3884576796364563)"
241,8.066666666666649,LOCKED,10.743560369603914,23.041725158691406,Fog,12.0,0.04,"(-5.227364831920702, -6.055960445214174)","(1.059674980908099, -2.1955090641931454)"
242,8.099999999999982,LOCKED,17.871763358748723,15.82646369934082,Fog,12.0,0.04,"(-5.476376847429378, -5.831749019371415)","(-5.567281988671636, -0.9791994701176758)"
243,8.133333333333315,LOCKED,10.674837918784988,16.61515235900879,Fog,12.0,0.04,"(-5.715781437062297, -5.597306724107057)","(-0.3104078989179566, -3.292885581549468)"
244,8.166666666666648,LOCKED,11.597436122351649,17.27581024169922,Fog,12.0,0.04,"(-5.945158603819025, -5.353044850871009)","(0.8694951974653886, 0.7892628051830517)"
245,8.199999999999982,LOCKED,11.00602341662277,18.069028854370117,Fog,12.0,0.04,"(-6.164105942206196, -5.09939191798966)","(2.4240261733244566, 1.7753817864145205)"
246,8.233333333333315,LOCKED,10.603550984801508,17.374753952026367,Fog,12.0,0.04,"(-6.372239344193455, -4.836792918899151)","(1.8291966782523783, -2.2054301781114827)"
247,8.266666666666648,LOCKED,11.135574235628189,15.461206436157227,Fog,12.0,0.04,"(-6.5691936730695195, -4.565708541475616)","(3.449186663831446, 0.5897326031961532)"
248,8.299999999999981,LOCKED,15.792373453095545,14.371395111083984,Fog,12.0,0.04,"(-6.7546234040160185, -4.286614359832134)","(-0.8229816578413187, 1.5121497712926857)"
249,8.333333333333314,LOCKED,15.925525961117144,19.13285255432129,Fog,12.0,0.04,"(-6.92820323027541, -4.000000000000171)","(-1.6721119865969492, 0.15287093528109885)"
250,8.366666666666648,LOCKED,14.168687513479323,14.753341674804688,Fog,12.0,0.04,"(-7.08962863384963, -3.706368280959062)","(2.8404682617866435, 4.6368346406844925)"
251,8.39999999999998,LOCKED,9.198688469750966,13.508796691894531,Fog,12.0,0.04,"(-7.238616419728072, -3.406234332520759)","(5.0526863675423, 0.04359510219719098)"
252,8.433333333333314,LOCKED,15.919927505746614,13.835906982421875,Fog,12.0,0.04,"(-7.374905212707925, -3.1001246916170113)","(0.24330137688682907, 3.598444929166037)"
253,8.466666666666647,LOCKED,20.06899911516942,16.31021499633789,Fog,12.0,0.04,"(-7.498255915935064, -2.7885763785747053)","(-2.226591699069585, 4.048588348140823)"
254,8.49999999999998,LOCKED,13.371166356554305,13.347864151000977,Fog,12.0,0.04,"(-7.608452130361166, -2.472135954999772)","(-0.07030024179091932, -4.609719307976779)"
255,8.533333333333314,LOCKED,21.270051782896985,14.698982238769531,Fog,12.0,0.04,"(-7.705300534381213, -2.151358564922313)","(-5.135290235124676, 4.103918532473557)"
256,8.566666666666647,LOCKED,18.395912204418874,12.634515762329102,Fog,12.0,0.04,"(-7.788631222985236, -1.826806960885442)","(-5.333184997117465, -2.632662766396129)"
257,8.59999999999998,LOCKED,12.976090770360711,13.038158416748047,Fog,12.0,0.04,"(-7.858298005829471, -1.4990505166860013)","(-1.9904395139814497, -3.9240666577008745)"
258,8.633333333333313,LOCKED,17.55230083881069,11.962890625,Fog,12.0,0.04,"(-7.914178663703877, -1.1686642284994913)","(-2.2332795623761292, 2.9123108007010288)"
259,8.666666666666647,LOCKED,20.397312766315682,14.320611953735352,Fog,12.0,0.04,"(-7.956175162946165, -0.8362277061414337)","(-5.823805877279151, 3.9260810942482376)"
260,8.69999999999998,LOCKED,8.415267323267672,13.828516006469727,Fog,12.0,0.04,"(-7.984213827426159, -0.5023241562347203)","(4.278576282894697, -1.5328611217014219)"
261,8.733333333333313,LOCKED,18.80845566713217,12.659311294555664,Fog,12.0,0.04,"(-7.99824546779876, -0.1675393590670618)","(-4.156645211272382, 1.2100848953409704)"
262,8.766666666666646,LOCKED,17.125689861511333,13.597726821899414,Fog,12.0,0.04,"(-7.998245467798768, 0.1675393590666429)","(-4.563929329621268, -1.6209676670609703)"
263,8.79999999999998,LOCKED,16.454077413903622,14.24407958984375,Fog,12.0,0.04,"(-7.984213827426186, 0.5023241562343022)","(5.50115017081167, 5.945573671003645)"
264,8.833333333333313,LOCKED,11.268331381368196,14.254093170166016,Fog,12.0,0.04,"(-7.9561751629462085, 0.836227706141017)","(3.265258696255028, -2.2684618809508055)"
265,8.866666666666646,LOCKED,17.69998666369651,16.98160171508789,Fog,12.0,0.04,"(-7.914178663703939, 1.1686642284990767)","(2.25198058999311, 2.464876385808152)"
266,8.899999999999979,LOCKED,19.0957046691061,11.792898178100586,Fog,12.0,0.04,"(-7.858298005829549, 1.4990505166855899)","(-1.3458996580362026, 1.6906636150339125)"
267,8.933333333333312,LOCKED,20.575125114744978,13.695955276489258,Fog,12.0,0.04,"(-7.788631222985332, 1.8268069608850341)","(-5.871268260291885, -3.4913080967731025)"
268,8.966666666666645,LOCKED,12.969738578768848,17.781496047973633,Fog,12.0,0.04,"(-7.705300534381322, 2.151358564921923)","(0.30105963560713356, -4.0349843489004495)"
269,8.999999999999979,LOCKED,23.208565346024262,16.39533042907715,Fog,12.0,0.04,"(-7.608452130361296, 2.472135954999373)","(-4.009117585481596, 4.035651486602855)"
270,9.033333333333312,LOCKED,13.895228116340295,14.771461486816406,Fog,12.0,0.04,"(-7.49825591593521, 2.7885763785743123)","(5.869596032203265, 0.6716331363413808)"
271,9.066666666666645,LOCKED,20.598010753354824,12.766122817993164,Fog,12.0,0.04,"(-7.374905212708088, 3.100124691616625)","(4.06883677058056, 5.883859971915271)"
272,9.099999999999978,LOCKED,24.80632285698044,11.697053909301758,Fog,12.0,0.04,"(-7.238616419728251, 3.40623433252038)","(-4.300849337174704, -0.621052640947787)"
273,9.133333333333312,LOCKED,15.59029170193055,11.693239212036133,Fog,12.0,0.04,"(-7.089628633849824, 3.706368280958691)","(-1.2891274098969614, -5.03940859624578)"
274,9.166666666666645,LOCKED,15.759219069137657,17.944812774658203,Fog,12.0,0.04,"(-6.92820323027562, 3.999999999999808)","(3.063962073536933, -0.7946516721288841)"
275,9.199999999999978,LOCKED,16.99650360648792,13.980865478515625,Fog,12.0,0.04,"(-6.754623404016243, 4.2866143598317805)","(-0.3680767897151842, -4.191924314241118)"
276,9.233333333333311,LOCKED,26.497041193967114,14.973878860473633,Fog,12.0,0.04,"(-6.569193673069758, 4.5657085414752725)","(-3.8288801732295825, 4.885243465874581)"
277,9.266666666666644,LOCKED,20.62174084783694,16.23821258544922,Fog,12.0,0.04,"(-6.372239344193708, 4.8367929188988175)","(-5.464210932308653, -3.205772580675525)"
278,9.299999999999978,LOCKED,19.701759678339506,13.063192367553711,Fog,12.0,0.04,"(-6.164105942206463, 5.099391917989338)","(-2.4952880362256598, -0.11762949118096344)"
279,9.33333333333331,LOCKED,18.08900329504094,13.528585433959961,Fog,12.0,0.04,"(-5.945158603819305, 5.353044850870697)","(1.0373420761775511, -0.08052028979200099)"
280,9.366666666666644,LOCKED,20.80659960074559,11.75832748413086,Fog,12.0,0.04,"(-5.7157814370625895, 5.5973067241067564)","(-4.990615985317415, -3.0759905513314374)"
281,9.399999999999977,LOCKED,19.21449658825991,13.456106185913086,Fog,12.0,0.04,"(-5.476376847429673, 5.831749019371138)","(4.123060617150493, 1.6510644057415087)"
282,9.43333333333331,LOCKED,21.047721766018437,13.817071914672852,Fog,12.0,0.04,"(-5.227364831921019, 6.0559604452139)","(1.789788601611292, 2.042439064216259)"
283,9.466666666666644,LOCKED,14.838951510708336,11.253595352172852,Fog,12.0,0.04,"(-4.96918224222667, 6.26954765860657)","(3.1548362284743483, -5.302698219342632)"
284,9.499999999999977,LOCKED,23.573887466156588,12.209415435791016,Fog,12.0,0.04,"(-4.702282018339972, 6.472135954999444)","(-1.600699380808651, 0.4743292231401437)"
285,9.53333333333331,LOCKED,26.9893387057712,11.520147323608398,Fog,12.0,0.04,"(-4.427132393946951, 6.663369925680664)","(-1.9385222004320877, 4.133746479446238)"
286,9.566666666666643,LOCKED,22.53807678449303,11.571168899536133,Fog,12.0,0.04,"(-4.144216074985251, 6.842914081283927)","(-0.2091298969524722, 3.22353107351255)"
287,9.599999999999977,LOCKED,17.42531800394603,12.106657028198242,Fog,12.0,0.04,"(-3.8540293928139295, 7.010453440350795)","(4.224186202574028, 0.05749779484197681)"
288,9.63333333333331,LOCKED,17.718937880811414,12.104034423828125,Fog,12.0,0.04,"(-3.557081433479638, 7.165694081915195)","(4.914626926456199, 1.045487286443767)"
289,9.666666666666643,LOCKED,16.67138792386703,11.718034744262695,Fog,12.0,0.04,"(-3.253893144606617, 7.308363661140711)","(4.20329158600466, -1.9129104529017091)"
290,9.699999999999976,LOCKED,23.5070820361867,12.224674224853516,Fog,12.0,0.04,"(-2.9449964214776494, 7.438211887105922)","(-0.01419649762217734, 0.37693249205493196)"
291,9.73333333333331,LOCKED,24.784459422264696,11.037588119506836,Fog,12.0,0.04,"(-2.6309331739089012, 7.555010961899766)","(-4.740243409247153, -1.2173699195815129)"
292,9.766666666666643,LOCKED,20.28171350199439,10.967254638671875,Fog,12.0,0.04,"(-2.312254375556004, 7.658555980256469)","(5.0080520706201135, 1.5699868843769087)"
293,9.799999999999976,LOCKED,24.519044243060968,12.703418731689453,Fog,12.0,0.04,"(-1.9895190973190788, 7.748665289028987)","(-3.86992101075639, -1.9337323726847409)"
294,9.833333333333309,LOCKED,21.598581930492454,11.184215545654297,Fog,12.0,0.04,"(-1.663293526542324, 7.825180805870392)","(-3.700763884047602, -5.7021224184171295)"
295,9.866666666666642,LOCKED,20.16949069382107,11.15560531616211,Fog,12.0,0.04,"(-1.334149973729062, 7.887968296563998)","(5.12952550204832, -0.6215120609175422)"
296,9.899999999999975,LOCKED,26.30188400564487,17.92001724243164,Fog,12.0,0.04,"(-1.0026658685146859, 7.936917610515791)","(-2.309579130950566, 1.1817262986928387)"
297,9.933333333333309,LOCKED,25.721635898419894,13.811349868774414,Fog,12.0,0.04,"(-0.6694227466587694, 7.971942873996014)","(-5.912226524483812, -2.663734720790234)"
298,9.966666666666642,LOCKED,22.33868030941805,12.530803680419922,Fog,12.0,0.04,"(-0.3350052298338499, 7.992982640790856)","(2.436401588386712, 1.605237276831156)"
299,9.999999999999975,LOCKED,21.92066195959446,11.859655380249023,Fog,12.0,0.04,"(-2.597142546309076e-13, 8.0)","(5.781671370510425, 1.444292515896528)"
